""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-15_None_Tumor"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-23_None_Tumor"	"RCC5-5_None_Tumor"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"STAT5A"	0	0	0	2.32929562660649	2.38840410510257	1.26668548169973	0	0	0	2.51789875472167	0	1.61404041982282	0	0	0	3.4584982354995	0	0	0	0	0	2.96785655597551	0	3.96422802876736	2.10786596166046	2.28313702071483	2.18792503035355	2.15853385752151	1.86309641273877	0	2.52608256397219	2.0896582942802	1.84013872929456	2.73811575681904	0	2.46814987195636	0	0	1.66442885886046	0	0	3.62069794169786	0	3.12408724813577	0	4.10108745431059	0	1.83335888087173	0	0
"STAT5B"	0	0	0	2.59233548235771	2.38840410510257	1.26668548169973	0	0	0	2.51789875472167	0	0	0	0	0	3.4584982354995	0	1.92544950968523	0	0	0	0	0	0	0	1.33562034266272	1.86884192234431	2.04136702186501	0	0	0.633904346997085	2.0896582942802	1.71210978590292	2.36448459280736	2.54289734536132	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"STAT6"	2.18733050369102	0	2.61375573973199	1.97136480093404	0	2.41558143365204	0	0	0	2.51789875472167	0	1.85067084932289	0	0	0	0	0	0	0	0	0	0	0	3.96422802876736	0	1.22436869527222	1.95865192788642	1.57468432721998	1.86309641273877	2.45332933989141	1.01881537182781	2.0896582942802	1.95362105139504	1.76117604585597	1.92544950968523	1.30837295618739	0	0	1.66442885886046	0	0	3.62069794169786	0	3.12408724813577	0	0	0	0	0	0
"STMN1"	2.18733050369102	0	2.99449811570996	1.97136480093404	0	2.6207004358111	0	0	0	0	0	1.85067084932289	5.94213468036329	0	0	0	0	0	0	0	3.38405218891788	3.6349608482861	0	0	2.73834116112488	1.94663049485243	1.86884192234431	1.35374862108525	2.47547197257124	2.45332933989141	2.2874265325632	0	2.14800295942594	1.76117604585597	3.58765993285183	1.85634439809126	3.32797129238541	0	2.25814306368322	0	0	3.62069794169786	0	0	0	0	0	2.44319202542805	0	0
"SUCNR1"	0	0	0	0	0	1.26668548169973	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33562034266272	1.39745226803168	1.06973549262296	1.86309641273877	0	1.51288802645843	2.0896582942802	1.39304464601468	0	0	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"SYK"	0	0	1.99130826597491	2.59233548235771	1.78306268190063	1.26668548169973	0	0	0	0	0	1.61404041982282	0	0	3.43786618529924	0	3.75341797525151	2.92180003288302	0	0	0	0	0	3.28988561019803	2.73834116112488	2.24146067657853	2.2539900866877	2.2634011396476	1.86309641273877	0	2.45268205559046	1.51316409567626	1.56524892200075	0	1.92544950968523	2.04774074807844	4.00302283373135	0	2.25814306368322	0	0	3.62069794169786	3.64398532183123	0	0	0	4.10890864785841	0	0	0
"TACSTD2"	0	0	0	1.40860239086312	0	1.80798367205103	2.75403531434403	0	0	0	0	2.04188365339328	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09917260245848	0.475598144981732	0.671568134320715	0	0	0	0	0.921694600176867	0	0	0	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"TAGLN"	3.48570915341432	0	1.99130826597491	1.40860239086312	3.42388059895185	1.26668548169973	0	0	0	2.51789875472167	0	1.85067084932289	0	4.72778435890441	0	3.4584982354995	0	1.92544950968523	0	0	0	0	0	0	0	0.336712409546873	2.42944655334023	2.84921243402379	2.47547197257124	3.10252109919077	0.633904346997085	4.82781502939878	2.78101948256935	3.79264230864847	1.92544950968523	2.76322103179828	0	0	3.5627843995491	0	0	0	0	4.19294313696601	3.39095863045369	0	0	0	0	0
"TAP1"	2.82273420624622	0	0	2.59233548235771	1.78306268190063	2.15723658318163	2.75403531434403	0	0	2.51789875472167	0	1.85067084932289	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	1.33562034266272	2.66705311056418	2.15853385752151	0	0	2.19328368553634	2.0896582942802	1.39304464601468	1.76117604585597	3.19593153661202	1.61943235365141	0	0	1.66442885886046	0	0	0	2.97665005709066	0	2.73093319654561	0	0	0	0	3.81504279284179
"TAP2"	2.18733050369102	3.04642919776342	0	1.97136480093404	0	1.80798367205103	0	0	0	3.16989636114078	0	2.57025806652071	0	3.36768211680924	0	0	0	0	0	0	0	0	0	0	0	1.52671403112209	2.11718468899348	1.75553127446859	1.86309641273877	0	1.51288802645843	2.0896582942802	1.71210978590292	2.36448459280736	1.92544950968523	1.30837295618739	0	2.98196756108314	1.66442885886046	0	0	0	0	0	3.39095863045369	3.03504818400374	0	1.83335888087173	0	0
"TBX21"	0	0	0	0	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	0.336712409546873	1.03919093954316	1.06973549262296	2.47547197257124	0	0	2.0896582942802	1.18488764321578	0	0	0	0	0	0	0	0	3.62069794169786	0	0	2.73093319654561	0	0	1.83335888087173	0	0
"TCL1A"	0	0	0	0	0	0	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956028668901459	1.66066969832265	1.35374862108525	0	0	1.01881537182781	0	0.563478671338737	0	2.54289734536132	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"TEK"	0	0	1.99130826597491	0	1.78306268190063	1.26668548169973	2.75403531434403	0	0	3.16989636114078	0	2.20233716928548	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	0.588160242310368	1.03919093954316	0	1.86309641273877	0	1.01881537182781	0	0.921694600176867	0	2.54289734536132	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	3.03504818400374	0	0	0	0
"TFEB"	0	0	1.99130826597491	1.40860239086312	0	1.26668548169973	2.75403531434403	0	0	0	0	2.04188365339328	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33562034266272	1.77016301670626	1.57468432721998	0	2.45332933989141	1.29605977424869	0	1.39304464601468	1.76117604585597	0	1.85634439809126	0	2.98196756108314	0	0	0	3.62069794169786	0	0	0	0	0	0	0	0
"TGFB1"	0	0	2.61375573973199	1.97136480093404	2.38840410510257	2.15723658318163	0	0	0	0	0	1.61404041982282	0	3.36768211680924	0	3.4584982354995	0	2.92180003288302	0	0	0	0	0	3.28988561019803	2.10786596166046	2.19797159264475	2.57866458126817	2.04136702186501	2.47547197257124	0	1.69097711722387	2.0896582942802	2.31067998408055	1.76117604585597	2.54289734536132	1.61943235365141	0	0	2.6281383437777	0	0	3.62069794169786	0	0	0	0	0	2.44319202542805	0	3.42053581027297
"TGFB2"	0	0	0	0	0	1.26668548169973	0	0	0	0	0	1.61404041982282	0	0	3.43786618529924	0	0	1.92544950968523	0	0	0	0	0	0	0	1.33562034266272	1.39745226803168	0.671568134320715	0	0	0.633904346997085	1.51316409567626	0	0	2.54289734536132	0	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"TGFB3"	2.82273420624622	0	1.99130826597491	1.40860239086312	0	0	0	0	0	2.51789875472167	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956028668901459	2.31595971883769	1.35374862108525	0	0	1.29605977424869	0	1.84013872929456	0	0	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	0	0	2.44319202542805	0	0
"TGFBR1"	0	0	3.26958577393738	1.40860239086312	1.78306268190063	1.26668548169973	2.75403531434403	0	3.37583128432807	0	0	2.04188365339328	0	0	0	3.4584982354995	0	3.19593153661202	0	0	3.38405218891788	2.96785655597551	0	3.28988561019803	2.10786596166046	1.94663049485243	1.77016301670626	1.90862732886202	0	2.45332933989141	1.97334329083547	1.51316409567626	1.95362105139504	0	3.19593153661202	1.30837295618739	0	3.64944148889872	2.25814306368322	0	0	3.62069794169786	2.97665005709066	3.12408724813577	0	0	0	1.83335888087173	0	0
"TGFBR2"	2.18733050369102	0	0	2.32929562660649	2.38840410510257	2.41558143365204	2.75403531434403	0	0	2.51789875472167	0	2.20233716928548	0	0	3.43786618529924	0	0	2.54289734536132	0	0	0	0	0	0	3.12201129234711	1.61011025131821	2.70848045179075	1.75553127446859	2.47547197257124	2.45332933989141	2.2874265325632	2.71894437346008	2.57325095066273	2.73811575681904	1.92544950968523	2.20832337106105	3.32797129238541	3.64944148889872	1.66442885886046	0	4.32581158608494	0	2.97665005709066	0	2.73093319654561	3.03504818400374	3.43205371587043	0	0	0
"THBS1"	0	0	0	0	1.78306268190063	1.26668548169973	0	0	0	0	0	3.0499992165554	0	0	0	3.4584982354995	0	2.92180003288302	0	0	0	0	0	3.96422802876736	2.10786596166046	2.53447049806614	1.77016301670626	2.44498238969502	0	2.45332933989141	0.633904346997085	0	2.23264580739924	0	1.92544950968523	0.85444692513942	0	0	2.25814306368322	0	0	0	0	0	2.73093319654561	0	0	2.81926846094208	0	0
"THBS2"	0	0	1.99130826597491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588160242310368	1.23428042611835	1.57468432721998	0	0	1.51288802645843	2.0896582942802	1.95362105139504	1.76117604585597	0	0.85444692513942	0	0	0	0	0	0	0	0	0	3.7038656085508	3.43205371587043	1.83335888087173	0	0
"TIE1"	0	0	1.99130826597491	1.40860239086312	1.78306268190063	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788915822269023	1.23428042611835	0	0	0	1.01881537182781	1.51316409567626	0.921694600176867	0	1.92544950968523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TIGIT"	0	0	1.99130826597491	2.32929562660649	3.03457705490354	1.80798367205103	0	0	0	0	0	2.04188365339328	0	0	3.43786618529924	0	0	0	0	0	0	0	0	0	2.10786596166046	1.68708373891235	2.04105660364397	1.90862732886202	1.86309641273877	0	2.19328368553634	2.0896582942802	2.05552762915366	2.73811575681904	0	1.61943235365141	0	0	2.25814306368322	0	0	0	2.97665005709066	0	0	0	0	1.83335888087173	0	0
"TIMP1"	2.18733050369102	0	1.99130826597491	2.32929562660649	3.42388059895185	2.15723658318163	2.75403531434403	0	3.37583128432807	2.51789875472167	0	1.30346795599205	0	3.36768211680924	0	4.13578175208627	0	2.54289734536132	0	0	0	0	0	0	0	1.75855343247533	3.23313576423611	2.84921243402379	3.66626585742353	2.45332933989141	2.59446189507602	3.49255090741425	3.6397386533311	3.39838217771157	1.92544950968523	2.67419985782844	0	0	3.28451117467608	0	0	0	2.97665005709066	0	0	3.7038656085508	3.43205371587043	3.09192583509634	0	0
"TLR1"	2.82273420624622	4.39642646568025	2.61375573973199	1.97136480093404	0	1.80798367205103	3.41482953045221	0	0	0	0	2.04188365339328	0	0	0	4.13578175208627	0	2.92180003288302	0	0	0	2.96785655597551	0	0	2.10786596166046	2.15250487706809	2.57866458126817	3.09379743165744	0	3.10252109919077	2.77535039204251	1.51316409567626	2.62937799492651	1.76117604585597	2.92180003288302	2.20832337106105	0	2.98196756108314	2.6281383437777	0	0	3.62069794169786	3.64398532183123	3.79500055002248	3.39095863045369	0	0	0	3.24853074860739	2.75956043448145
"TLR2"	2.82273420624622	3.04642919776342	1.99130826597491	2.32929562660649	2.38840410510257	2.93616734369807	4.49127663529232	0	4.45138667038622	0	0	2.04188365339328	0	0	0	0	0	2.54289734536132	0	0	0	3.6349608482861	0	3.28988561019803	3.12201129234711	2.81019244467021	2.57866458126817	3.39179084319132	0	3.77294414532084	2.71861367961178	2.45300563550889	2.23264580739924	2.73811575681904	0	2.04774074807844	0	0	2.89760227597338	0	0	3.62069794169786	0	3.79500055002248	4.06712424787973	0	0	2.44319202542805	3.92207136108167	2.75956043448145
"TLR3"	0	0	0	1.40860239086312	2.38840410510257	1.26668548169973	0	0	0	0	0	1.30346795599205	0	0	0	0	0	2.54289734536132	0	0	0	0	0	3.28988561019803	0	0.956028668901459	1.03919093954316	0	0	2.45332933989141	1.84209360170196	0	0.563478671338737	0	1.92544950968523	0.85444692513942	0	0	2.6281383437777	0	0	0	0	0	0	0	3.43205371587043	2.44319202542805	0	0
"TLR4"	0	3.04642919776342	3.26958577393738	2.32929562660649	2.76279949914037	2.41558143365204	0	0	0	3.56125985678807	0	2.04188365339328	0	0	0	3.4584982354995	0	2.92180003288302	0	0	0	3.6349608482861	0	0	2.10786596166046	2.39865925924385	2.85890175291106	3.51298749897067	2.85249532919858	3.10252109919077	1.69097711722387	2.0896582942802	2.45055876333556	3.22272383346437	2.54289734536132	3.11800247415952	3.32797129238541	0	2.25814306368322	0	0	0	4.04069624761159	3.12408724813577	3.39095863045369	0	0	1.83335888087173	0	3.42053581027297
"TLR5"	0	0	0	0	0	1.80798367205103	0	0	0	0	0	1.61404041982282	0	0	0	0	0	2.54289734536132	0	0	0	0	0	0	0	1.88778272120294	1.77016301670626	1.57468432721998	0	2.45332933989141	1.97334329083547	0	1.95362105139504	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	4.50888348163464	2.44319202542805	0	0
"TLR7"	0	0	1.99130826597491	1.40860239086312	2.38840410510257	1.26668548169973	0	0	0	0	3.85643199002821	1.30346795599205	0	3.36768211680924	0	3.4584982354995	0	2.54289734536132	0	0	3.38405218891788	0	0	0	2.73834116112488	1.52671403112209	1.53769652400313	2.04136702186501	2.47547197257124	2.45332933989141	1.69097711722387	2.45300563550889	1.56524892200075	0	1.92544950968523	2.20832337106105	0	0	2.25814306368322	0	0	3.62069794169786	0	0	2.73093319654561	0	0	2.81926846094208	0	0
"TLR8"	0	0	0	1.40860239086312	0	2.41558143365204	0	0	0	0	4.53895124138386	0.850587525780985	0	0	0	3.4584982354995	0	2.54289734536132	0	0	0	0	0	3.28988561019803	2.10786596166046	1.88778272120294	1.23428042611835	1.57468432721998	0	0	1.69097711722387	1.51316409567626	0	0	0	1.30837295618739	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	2.75956043448145
"TM4SF1"	3.48570915341432	0	0	0	2.38840410510257	2.6207004358111	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53769652400313	0.671568134320715	1.86309641273877	2.45332933989141	0.633904346997085	0	2.23264580739924	0	1.92544950968523	1.61943235365141	0	2.98196756108314	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"TNF"	2.18733050369102	0	0	0	0	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	1.09917260245848	0.796584527853779	1.06973549262296	0	0	0.633904346997085	0	0	1.76117604585597	0	1.30837295618739	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"TNFAIP6"	0	0	2.61375573973199	1.97136480093404	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336712409546873	1.23428042611835	0.671568134320715	0	0	1.51288802645843	0	0.921694600176867	0	1.92544950968523	1.30837295618739	0	0	0	0	0	0	0	0	2.73093319654561	0	0	1.83335888087173	0	0
"TNFRSF10A"	0	0	2.61375573973199	1.40860239086312	0	0	2.75403531434403	0	0	0	0	0.850587525780985	0	0	0	3.4584982354995	0	0	0	0	0	0	0	0	0	0.588160242310368	1.23428042611835	1.06973549262296	0	0	1.01881537182781	1.51316409567626	1.39304464601468	0	0	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	0	0	2.44319202542805	0	0
"TNFRSF10B"	3.20818598013571	0	0	0	1.78306268190063	2.15723658318163	0	0	3.37583128432807	0	0	1.30346795599205	0	0	0	3.4584982354995	0	0	0	0	0	0	0	3.28988561019803	0	1.61011025131821	1.39745226803168	1.90862732886202	0	0	1.97334329083547	1.51316409567626	1.56524892200075	0	0	0.85444692513942	3.32797129238541	0	2.6281383437777	0	4.32581158608494	0	3.64398532183123	0	0	0	0	0	0	0
"TNFRSF10D"	2.18733050369102	0	2.61375573973199	1.40860239086312	1.78306268190063	1.26668548169973	0	0	0	2.51789875472167	0	1.61404041982282	0	0	0	0	0	2.54289734536132	0	0	0	0	0	3.28988561019803	0	1.33562034266272	1.03919093954316	0.671568134320715	1.86309641273877	0	1.51288802645843	2.0896582942802	0.921694600176867	0	1.92544950968523	1.30837295618739	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"TNFRSF11A"	0	3.71552528769737	0	0	1.78306268190063	2.15723658318163	0	4.31847528044767	3.37583128432807	0	0	1.85067084932289	0	0	0	0	0	2.54289734536132	0	0	3.38405218891788	0	0	0	0	1.33562034266272	1.53769652400313	0.671568134320715	0	0	0	0	1.18488764321578	0	2.54289734536132	1.30837295618739	0	0	0	0	0	3.62069794169786	0	3.79500055002248	0	0	0	0	0	0
"TNFRSF11B"	0	0	0	0	2.38840410510257	1.26668548169973	2.75403531434403	0	4.0517358186181	0	0	1.30346795599205	0	4.04344433028741	0	0	0	0	0	0	0	0	0	0	0	1.33562034266272	1.95865192788642	1.57468432721998	0	0	1.01881537182781	0	1.39304464601468	1.76117604585597	1.92544950968523	1.61943235365141	0	0	1.66442885886046	0	0	0	0	0	0	0	3.43205371587043	0	0	0
"TNFRSF12A"	4.03210999535029	3.71552528769737	2.61375573973199	2.9725357600377	0	2.93616734369807	2.75403531434403	0	3.37583128432807	2.51789875472167	0	3.11157341332825	0	0	0	3.4584982354995	0	3.73785092803763	0	5.04243206817825	0	0	0	0	2.73834116112488	2.00220683325116	2.37431218059643	2.5247402180092	3.33997037376611	0	2.45268205559046	2.0896582942802	1.56524892200075	1.76117604585597	1.92544950968523	2.92052182560204	0	0	3.5627843995491	0	4.32581158608494	3.62069794169786	0	3.12408724813577	2.73093319654561	0	0	2.44319202542805	0	0
"TNFRSF13B"	0	0	0	0	0	1.80798367205103	0	0	0	0	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	2.96785655597551	0	0	0	1.09917260245848	1.03919093954316	0	0	2.45332933989141	1.01881537182781	2.0896582942802	1.39304464601468	1.76117604585597	0	1.85634439809126	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"TNFRSF14"	2.18733050369102	0	1.99130826597491	1.40860239086312	0	1.26668548169973	0	0	3.37583128432807	2.51789875472167	3.85643199002821	2.57025806652071	0	0	0	0	4.43477720005941	0	0	0	0	0	0	0	3.12201129234711	2.50220744990745	2.53135676910817	2.5247402180092	1.86309641273877	0	1.51288802645843	2.45300563550889	2.45055876333556	1.76117604585597	2.54289734536132	2.46814987195636	3.32797129238541	0	1.66442885886046	0	0	0	2.97665005709066	0	0	0	0	2.44319202542805	0	2.75956043448145
"TNFRSF17"	0	0	2.61375573973199	0	0	0	0	0	0	0	0	0.850587525780985	0	0	3.43786618529924	0	0	0	0	0	0	0	0	0	0	1.43572485828435	1.53769652400313	1.35374862108525	0	0	0.633904346997085	0	1.39304464601468	1.76117604585597	1.92544950968523	1.30837295618739	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"TNFRSF18"	0	0	2.61375573973199	1.97136480093404	1.78306268190063	1.80798367205103	0	0	3.37583128432807	2.51789875472167	0	1.61404041982282	0	4.04344433028741	0	0	0	0	0	0	0	2.96785655597551	0	0	0	1.52671403112209	1.66066969832265	1.35374862108525	0	0	1.97334329083547	1.51316409567626	1.71210978590292	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"TNFRSF19"	2.18733050369102	0	1.99130826597491	1.97136480093404	0	1.26668548169973	0	0	0	0	0	2.04188365339328	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	0.956028668901459	1.03919093954316	0.671568134320715	1.86309641273877	0	0.633904346997085	0	1.39304464601468	0	1.92544950968523	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFRSF1A"	2.18733050369102	3.71552528769737	2.61375573973199	2.32929562660649	2.38840410510257	1.80798367205103	2.75403531434403	0	3.37583128432807	2.51789875472167	0	2.20233716928548	0	0	0	0	0	3.41085572505517	0	0	0	2.96785655597551	0	0	3.79287787116991	1.75855343247533	1.23428042611835	2.2634011396476	1.86309641273877	0	0.633904346997085	1.51316409567626	2.38306314150326	2.36448459280736	0	2.57647257761808	3.32797129238541	0	3.10965347218599	4.29679233387509	0	0	0	0	3.39095863045369	0	0	1.83335888087173	3.24853074860739	2.75956043448145
"TNFRSF1B"	2.82273420624622	0	1.99130826597491	2.32929562660649	0	1.80798367205103	2.75403531434403	0	0	3.56125985678807	0	1.85067084932289	0	0	0	0	0	2.54289734536132	0	0	0	0	0	0	0	2.19797159264475	2.53135676910817	2.84921243402379	0	2.45332933989141	1.01881537182781	1.51316409567626	1.84013872929456	3.00949258639421	0	2.20832337106105	0	0	2.25814306368322	0	0	0	3.64398532183123	3.12408724813577	0	0	0	1.83335888087173	0	0
"TNFRSF21"	0	0	0	0	1.78306268190063	2.15723658318163	0	0	3.37583128432807	0	0	1.85067084932289	0	0	0	0	0	3.19593153661202	0	0	3.38405218891788	0	0	0	0	1.94663049485243	1.86884192234431	1.35374862108525	0	2.45332933989141	1.01881537182781	0	1.56524892200075	1.76117604585597	0	1.61943235365141	0	0	0	0	0	0	2.97665005709066	0	3.39095863045369	0	0	0	0	0
"TNFRSF4"	2.18733050369102	0	0	1.97136480093404	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	3.6349608482861	0	0	0	1.22436869527222	1.39745226803168	0.671568134320715	0	0	1.29605977424869	0	0.921694600176867	1.76117604585597	0	1.30837295618739	0	0	1.66442885886046	0	0	0	0	0	2.73093319654561	0	0	1.83335888087173	0	0
"TNFRSF9"	2.18733050369102	0	0	2.80039686002806	2.38840410510257	2.79082256679634	0	0	0	3.56125985678807	0	2.34056975510801	5.53798191930173	0	0	0	0	0	0	0	3.38405218891788	0	0	0	2.10786596166046	1.09917260245848	1.53769652400313	1.90862732886202	1.86309641273877	2.45332933989141	2.08934806188263	1.51316409567626	1.71210978590292	1.76117604585597	0	2.20832337106105	0	0	2.25814306368322	0	0	0	2.97665005709066	0	0	0	0	1.83335888087173	3.24853074860739	0
"TNFSF10"	3.20818598013571	3.71552528769737	0	1.40860239086312	2.76279949914037	3.06304304455341	0	0	3.37583128432807	2.51789875472167	0	2.98438341929269	0	0	3.43786618529924	0	0	1.92544950968523	0	0	0	3.6349608482861	0	0	0	1.22436869527222	2.31595971883769	1.57468432721998	2.47547197257124	2.45332933989141	2.87999360692745	1.51316409567626	1.95362105139504	2.73811575681904	0	0.85444692513942	3.32797129238541	0	2.89760227597338	0	0	0	2.97665005709066	0	0	0	0	0	0	2.75956043448145
"TNFSF12"	2.18733050369102	0	2.99449811570996	0	2.38840410510257	0	0	0	0	2.51789875472167	3.85643199002821	0.850587525780985	0	4.04344433028741	0	3.4584982354995	0	2.92180003288302	0	0	3.38405218891788	2.96785655597551	0	0	0	1.94663049485243	2.04105660364397	1.75553127446859	1.86309641273877	0	1.01881537182781	2.71894437346008	2.51378534955677	0	0	1.85634439809126	0	2.98196756108314	1.66442885886046	0	0	0	2.97665005709066	0	0	0	0	0	0	2.75956043448145
"TNFSF13B"	2.18733050369102	4.11284307942124	0	1.97136480093404	1.78306268190063	1.80798367205103	2.75403531434403	0	0	2.51789875472167	0	2.20233716928548	0	0	0	3.4584982354995	0	2.54289734536132	0	0	4.06009910624668	0	0	3.28988561019803	0	2.98647986555582	2.57866458126817	2.79219940100198	0	0	2.19328368553634	2.45300563550889	2.68252150931347	1.76117604585597	1.92544950968523	2.57647257761808	0	0	1.66442885886046	0	0	3.62069794169786	0	0	2.73093319654561	3.03504818400374	0	2.81926846094208	0	3.42053581027297
"TNFSF14"	2.18733050369102	3.04642919776342	0	0	1.78306268190063	1.26668548169973	2.75403531434403	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22436869527222	1.86884192234431	1.35374862108525	0	0	1.51288802645843	0	1.56524892200075	1.76117604585597	0	0.85444692513942	0	0	0	0	0	0	0	0	0	3.03504818400374	0	1.83335888087173	0	0
"TNFSF15"	0	0	0	1.40860239086312	1.78306268190063	1.80798367205103	0	0	0	2.51789875472167	0	0.850587525780985	0	0	3.43786618529924	0	0	0	0	0	0	0	0	0	0	0.956028668901459	0.796584527853779	1.35374862108525	1.86309641273877	0	1.29605977424869	1.51316409567626	1.56524892200075	1.76117604585597	0	1.30837295618739	0	2.98196756108314	0	0	0	3.62069794169786	0	0	0	0	0	1.83335888087173	0	0
"TNFSF18"	0	0	0	0	0	1.26668548169973	0	0	0	2.51789875472167	0	0	0	0	3.43786618529924	0	0	0	0	0	3.38405218891788	2.96785655597551	0	0	0	0.956028668901459	1.23428042611835	0.671568134320715	0	0	1.69097711722387	0	0.921694600176867	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFSF4"	0	0	1.99130826597491	1.97136480093404	0	1.26668548169973	2.75403531434403	0	0	0	0	0.850587525780985	0	0	0	0	3.75341797525151	0	0	0	0	0	0	3.28988561019803	0	0.788915822269023	1.23428042611835	0.671568134320715	0	0	1.51288802645843	2.0896582942802	0.921694600176867	2.36448459280736	0	2.34665171675163	0	0	2.6281383437777	0	0	0	0	0	0	3.03504818400374	0	1.83335888087173	0	0
"TNFSF8"	2.18733050369102	0	2.61375573973199	2.32929562660649	2.38840410510257	1.26668548169973	2.75403531434403	0	0	0	0	1.30346795599205	0	0	3.43786618529924	3.4584982354995	0	1.92544950968523	0	0	0	0	0	3.28988561019803	0	1.61011025131821	1.03919093954316	1.35374862108525	2.47547197257124	0	0.633904346997085	0	1.56524892200075	1.76117604585597	1.92544950968523	0	0	2.98196756108314	2.6281383437777	0	0	0	0	0	0	0	0	1.83335888087173	0	0
