""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-22_None_Stroma"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"S100A10"	1.96697670138594	0	3.19649355427692	2.06122358135301	2.53475691076928	1.38330184018344	3.36318535534858	1.83365325644153	2.89477423607122	3.16662513452432	2.62033522625502	2.17023700920713	2.68732884976317	2.73901772124583	1.62941340509472	1.80677708455378	0	2.41711496213089	1.87561978493154	3.306868568345	2.70083118350761	2.7249182979981	3.12737468455331	3.12658462302919	0	0	3.18601236547412	3.21999359224448	0	3.27569861597392	2.53698058623264	1.28757375420407	2.82730664161669	2.25487522214087	3.7389953694457	3.2631100850717	2.9929972453288	2.16327090732043	4.35572214678715	0	3.55775811788188	2.01739223325537	2.63953722435724	2.88312893789889	2.58123552182767	3.35559025137872	3.05153352479377	3.1677142504442	2.95914793585463	2.15050243102918	3.33354169443025	1.80959900505693	1.79669312586936	2.78391102208335	2.19438517880036	3.76804851146054	3.17500818318602	3.33615266478132	3.49186448870265	2.57728945404361	1.45482010659111	3.12183099668789
"S100A2"	0.444046347042295	0	0	2.06122358135301	0.850152456438043	1.38330184018344	1.41047304471184	1.83365325644153	2.25546304997313	1.44615474904357	1.19888692580485	0.936905584575584	2.06002793044603	1.63603978298393	0.705678545198075	1.26564896878434	0	0	2.36729625116269	0.9349278578729	1.97050083799125	0	0.764586349421587	1.67881431977764	0	0	1.91661987969933	1.15825132142965	0	0.518185760899038	1.13675103786321	1.28757375420407	0.705964112075367	1.08836278179424	1.92645099020739	1.39020708243973	0	1.66345740438186	3.28245234496958	0	2.14877204473192	1.36950713014174	2.01535092946531	1.7853714734888	0.879313273009568	1.14035735952255	2.04328530216936	0	0	1.26121975459552	1.07542812965238	1.53655959393332	1.39073574600056	1.42622527048256	1.60688281682492	1.75894454649273	0	0.677140592473522	1.84179578144619	0	0.739348724854567	1.34256562371773
"S100A4"	2.17770625568132	2.70418541700316	3.86897598951241	2.06122358135301	2.56955658633268	2.07594939545195	2.16845164273088	3.09226031063748	2.89477423607122	3.51057578879868	2.70126326541856	1.73275512595962	2.83170873591079	1.12082936712781	1.96729730943955	2.33535301972494	0	2.21602115119644	2.69544810697013	1.73007715128453	2.40090770309343	0	3.07573965427659	2.27402056526025	0	0	1.67680797684429	1.45314426530886	0	2.94406725852452	2.56991919951237	2.44199330551243	2.46562934993942	2.10671187505554	1.92645099020739	3.09601962883655	2.61229154689289	2.25706999453399	2.89558133633711	0	3.16644374060589	2.64172410636237	1.67439635406387	2.29568429039192	2.08520281666149	3.10363822223768	3.1711180356083	0	0	2.40864609687274	3.05767835843575	3.03024368009437	1.79669312586936	2.70250177357908	1.60688281682492	2.60242263279604	2.52280500129781	2.3685990936277	3.6416565325156	2.16780519170089	2.38426999188075	2.2161821631547
"S100A6"	1.33368801968617	0	4.26745685126993	2.91884069984041	2.93739922186848	3.04072087450608	3.75704174532467	2.70924101099356	2.89477423607122	3.40852974144861	3.97254460922533	2.80461536044869	3.56192480931051	1.12082936712781	3.11483128161461	2.15596018368537	3.97904401451937	1.96404146525486	2.94211001159262	2.33041212647491	3.01035433806496	4.28048987539792	2.61221175320103	3.12658462302919	0	0	2.64229272536206	2.64661157397984	0	3.40771241539955	2.55358550577271	1.28757375420407	2.46562934993942	2.55072958991289	3.86955008876827	3.14048167046401	2.34877063814069	2.56318414356384	4.35572214678715	4.66940056106199	3.20557818242903	2.54424779972362	2.4713935450731	2.0727330724695	1.96104177134958	1.99926915754888	3.78377743590472	4.05842064604763	2.95914793585463	2.40864609687274	2.53270310735032	2.83636759633715	2.2024862805742	1.90110998992679	2.19438517880036	3.6750453776826	3.0010106378961	3.10464572643909	0	2.48954852222193	2.97592264097933	1.79659348917168
"S100A8"	1.33368801968617	0	0	0.925631492455476	0.850152456438043	1.09595271263235	2.47170548099623	1.83365325644153	0	0	0.769279971894947	1.41199720283818	1.18847218350703	1.81945454024758	1.11528611944719	1.93719369340104	0	1.11274273810137	1.87561978493154	1.40953699762249	0.933567498834603	2.0952636775549	1.49162617372515	1.67881431977764	0	0	1.36071263763164	1.45314426530886	0	2.58185326909884	2.05068237202284	2.44199330551243	1.89339710726777	1.28809647358862	0	1.39020708243973	1.98994408473183	0	0	0	1.3455690134472	0.834533225133335	0	1.38054700437752	1.45587581045699	1.43313713463297	1.30464133586588	0	0	0	1.36017402065684	1.80959900505693	0	1.16753768149516	0	0.673587722772853	0	1.91831135900454	0	0.744592481083309	1.1597518700716	1.05983780628639
"S100A9"	2.40352026862652	2.07581874467502	3.19649355427692	1.95922753715815	1.77721190392516	2.07594939545195	2.4040719446901	3.63222751379427	2.89477423607122	3.76602085416479	3.029631122732	1.41199720283818	2.68732884976317	1.63603978298393	2.21939513733252	1.93719369340104	3.4806103002942	2.50428496127869	2.36729625116269	2.59347982111894	3.04767809097491	2.0952636775549	0.764586349421587	3.3015680942621	0	0	2.10990129272143	2.64661157397984	0	3.39640591001019	3.18977186678287	1.83225603688513	2.42107795741554	2.69367129478764	3.41198937790146	2.64389939910004	2.34877063814069	0.997321388883502	3.10760996773239	0	2.03176442003388	2.79232560124954	3.12138942231544	2.88312893789889	2.61616893479678	2.54186752507588	3.1711180356083	3.55904672250949	2.95914793585463	2.78367365425971	3.14455509573385	3.09836578183548	2.64455328598189	2.61387298249377	3.60780950449445	2.60242263279604	2.7902246111565	2.60912388599714	2.45235860004741	2.03254634709006	3.26480977483423	2.7176223462617
"S100B"	2.17770625568132	2.07581874467502	0	1.84563423476256	1.30291469421312	1.09595271263235	2.07571714258885	2.44351197316155	0	2.6381292553027	0.769279971894947	1.97523148406993	2.06002793044603	1.81945454024758	1.11528611944719	1.93719369340104	0	1.62637064843476	1.63776224601124	2.33041212647491	1.85668621861495	0	1.19277370326856	2.64458443575225	0	0	1.91661987969933	0.738206580390043	0	1.74969568161059	1.06642082161897	1.28757375420407	1.11566528353206	1.59712583733083	1.92645099020739	2.08400489739114	1.98994408473183	1.81368909019501	1.66269508910763	4.82221064421745	1.06249475289832	1.82695830421939	1.67439635406387	2.0727330724695	1.05744053153913	1.43313713463297	1.61533052356536	0	0	1.80161879265821	1.58155171601472	1.53655959393332	1.1025611593373	1.16753768149516	2.19438517880036	2.16218322659944	0	1.58370292872339	0	1.46250270826738	1.1597518700716	1.56272479762422
"S100P"	1.96697670138594	0	0	0.566296650926255	1.61343206916522	1.38330184018344	1.41047304471184	1.50506983680052	3.2816300907793	0	0.769279971894947	0	0	0.709856092689775	1.40503300768055	1.26564896878434	0	1.4021771596938	1.32506527488369	0.9349278578729	0.933567498834603	0	1.49162617372515	2.27402056526025	0	0	0	1.45314426530886	0	1.11084925979357	1.06642082161897	0	0.931651454097095	0.838519016270828	0	0.695757361742718	0	2.05975418706195	0	0	0.666182057835785	0.966859537162726	2.4713935450731	1.09350516076705	1.33985487050819	1.84367409057189	1.61533052356536	0	0	0	0	0	1.79669312586936	1.06394260735025	0	0.673587722772853	1.5730164873976	0.677140592473522	0	0	0.739348724854567	1.34256562371773
"SAA1"	1.79691692201161	2.07581874467502	0	1.95922753715815	0.850152456438043	1.38330184018344	2.47170548099623	1.83365325644153	2.25546304997313	0	2.07308014163831	1.73275512595962	1.18847218350703	1.63603978298393	2.1012694398591	1.80677708455378	3.09042220953491	1.8093915515859	1.63776224601124	1.40953699762249	1.40784408085192	2.7249182979981	0	2.27402056526025	0	0	1.91661987969933	1.8657686202142	0	0.992305784835034	0.819769108440169	0	2.03701571815944	2.25487522214087	0	1.10209101842728	1.98994408473183	0.997321388883502	1.66269508910763	0	1.06249475289832	0.834533225133335	2.01535092946531	0.689319281973176	1.89265682671868	1.43313713463297	1.61533052356536	0	0	1.26121975459552	1.07542812965238	0.899928763654897	0	1.56768768697086	0	1.91214164980367	0	1.58370292872339	0	3.18706506931329	1.68236931078481	1.68648043988057
"SAA2"	1.17434138499202	1.5008577815123	3.58822972184647	1.57041705743094	0.850152456438043	0.691153161953081	1.41047304471184	1.01241298130632	2.25546304997313	0	1.19888692580485	1.41199720283818	0	0.709856092689775	0	0.614355175244532	0	1.8093915515859	1.63776224601124	0.9349278578729	1.58081577102607	0	0	2.27402056526025	0	0	0.895877975016715	1.45314426530886	0	0.992305784835034	1.47855484003744	1.83225603688513	1.62986688537591	1.59712583733083	0	1.10209101842728	1.98994408473183	1.66345740438186	0	0	1.3455690134472	0.501907516415852	1.67439635406387	1.09350516076705	0.385091103777825	1.65932688043584	1.30464133586588	2.51580470673591	0	1.26121975459552	0.675809646837295	1.92245311674575	1.1025611593373	1.42622527048256	2.19438517880036	1.07244706166498	0	1.36218736323599	0	2.03254634709006	1.45482010659111	0.664208176774135
"SAT1"	4.34412189799613	3.47722636099087	4.41960303970883	4.10123726717962	4.44758290086525	3.88790990616239	3.62167733090855	3.534925151242	3.95581513638822	3.60316593583991	3.90489551080468	4.32412546119326	3.84248555065622	4.62793372156973	3.80853802236575	4.38086568613141	2.44175376666954	4.14791872806312	3.71491868689164	4.83873449958896	4.33905117733904	3.77884589277402	4.65849872129989	3.5800011823085	0	0	5.05046442017911	4.97033801505122	0	4.79165200679976	4.64108125284724	4.80158551976791	4.77452442330703	4.84967291606769	3.86955008876827	4.17952083374835	4.96347594341219	4.43062632895761	4.64019076943377	3.98558757040558	4.37680806145908	3.65863712083775	3.5120468160114	4.15133288231848	4.52829888152449	3.42720305812823	3.81385986793374	0	4.02257295768319	4.40612365922692	4.3474905667955	3.54289489303521	3.76698037074122	4.20154548854795	3.80353870745664	3.54512862369513	3.66897498747105	4.43401149854756	4.45348285320969	4.46861123459276	4.14931468481501	4.49226033485
"SCG5"	1.88555750497531	2.07581874467502	0	0	0.850152456438043	1.60624557133513	1.20099439557168	1.50506983680052	0	1.44615474904357	0.769279971894947	1.97523148406993	0	1.63603978298393	1.11528611944719	2.05254739413396	3.76056544301689	1.4021771596938	2.4890417349358	0.9349278578729	0	0	0	2.27402056526025	0	0	1.67680797684429	1.45314426530886	0	0.702338918700651	0.908918934259281	0	0.931651454097095	1.08836278179424	0	1.79610599384159	1.4249289318177	0.997321388883502	1.66269508910763	0	1.3455690134472	0.282117582490467	1.15303313891683	0.689319281973176	0.385091103777825	0.724618217710805	0	0	0	0	0.675809646837295	0.899928763654897	0	1.261401087281	1.60688281682492	0	2.15667321234967	0.677140592473522	0	0.744592481083309	1.45482010659111	1.05983780628639
"SCGB3A1"	1.33368801968617	0	2.54343727095434	0.925631492455476	0.638340202283476	1.38330184018344	1.73109612299393	0	2.25546304997313	0	0	1.73275512595962	0	0.709856092689775	1.11528611944719	0.992113554858906	0	1.4021771596938	0	1.97242949798354	1.19856343271331	0	0.764586349421587	0	0	0	0	1.15825132142965	0	1.48044343057476	1.26411297496066	1.83225603688513	1.11566528353206	0.838519016270828	0	0	1.98994408473183	0.997321388883502	0	0	1.3455690134472	0.834533225133335	2.26914689179897	0	1.05744053153913	0	1.85202847928975	0	0	1.26121975459552	1.58155171601472	0.899928763654897	0	0.490168380377341	1.60688281682492	0	1.5730164873976	0	0	0.744592481083309	0.739348724854567	0.664208176774135
"SEC23A"	1.96697670138594	0	2.54343727095434	1.71746397656373	1.91790479896578	2.19367690177495	1.20099439557168	1.50506983680052	0	2.01403684465442	1.91560683597412	1.73275512595962	2.06002793044603	1.81945454024758	1.11528611944719	0.992113554858906	0	2.21602115119644	1.87561978493154	1.40953699762249	1.85668621861495	2.0952636775549	2.61221175320103	0	5.25476346917385	0	0.895877975016715	1.68058951233203	0	1.74969568161059	1.61374653421778	1.28757375420407	1.40545867751889	1.59712583733083	0	1.10209101842728	1.4249289318177	1.27158907641187	2.62615392477935	0	1.06249475289832	1.97307464935023	1.67439635406387	1.09350516076705	2.02504805315202	1.43313713463297	1.30464133586588	3.55904672250949	0	0	1.58155171601472	1.92245311674575	0	1.80183004779165	0	1.57795647102662	2.52280500129781	1.58370292872339	0	1.69052612516902	1.45482010659111	1.79659348917168
"SEC61G"	1.88555750497531	0	0	1.71746397656373	1.69867122502727	1.78843389250168	2.2533115406359	1.01241298130632	2.89477423607122	1.44615474904357	2.43570813262214	2.70595789009694	0	1.41125418690513	1.8125586768897	1.48020745604985	2.44175376666954	2.41711496213089	1.63776224601124	2.59347982111894	1.97050083799125	2.7249182979981	2.42771446756539	2.64458443575225	0	0	2.27180754577538	2.27597824225363	0	1.48044343057476	1.37707109153653	2.18289457143889	2.27411258568228	1.28809647358862	3.41198937790146	2.08400489739114	3.13995973208889	0.997321388883502	3.28245234496958	4.2686134387537	1.74640497939821	2.17729743526451	2.4713935450731	2.76539935017192	2.02504805315202	2.83080719217255	1.61533052356536	0	0	2.15050243102918	2.2711578022981	2.53966494016965	2.30791239263959	2.4088763494673	2.19438517880036	2.52853542927413	2.15667321234967	2.53519569621953	0	2.28692974108071	0.739348724854567	2.28247218654317
"SELENOP"	5.33403199215352	4.62576187306318	3.86897598951241	5.43598666701566	4.86820354116981	5.30923366201162	1.85962269285211	4.9120813800088	3.2816300907793	4.32645214528939	3.23169120173896	5.22411399711022	5.10781363637707	4.47541087210559	4.88452932420832	3.45140603350963	2.44175376666954	5.19715314312801	5.10815298031579	4.90964730985177	4.61075539316617	0	3.53500141220369	2.64458443575225	0	0	4.40880468378519	5.21757487279692	0	2.7471455564633	4.22093385401567	4.02720082532895	4.1276992421029	4.76384009075347	0	3.64266287531027	2.9929972453288	4.18993339049245	4.17596393557503	3.58937033022457	4.34046517995545	4.97040546511002	2.63953722435724	4.68374801563172	4.08964230507937	4.40500638996512	4.64847023586542	0	3.62602142144403	4.78663337634609	5.05283509528139	4.37045232095873	4.58056762567525	4.24781542745345	5.1027699767554	3.9315428688755	4.24536243995077	4.55302855600033	4.5134226545321	3.53127477851527	4.87713392353795	4.63316227909712
"SELL"	1.79691692201161	2.07581874467502	2.54343727095434	1.39795674245062	1.91790479896578	1.78843389250168	1.9734956971021	1.50506983680052	0	0	0.769279971894947	0	0	1.63603978298393	1.40503300768055	0	0	1.8093915515859	0.867611058837922	0.9349278578729	0.933567498834603	2.7249182979981	1.19277370326856	0	0	0	1.36071263763164	1.45314426530886	0	0.857795834066516	1.20245827033806	0	1.40545867751889	1.59712583733083	0	0	0	1.66345740438186	0	0	1.06249475289832	1.65577746252964	1.67439635406387	1.09350516076705	1.33985487050819	1.14035735952255	2.04328530216936	0	0	1.80161879265821	1.07542812965238	1.1597518700716	1.1025611593373	1.34720521825823	0	1.07244706166498	0	1.07721272466969	0	1.16663423259724	1.45482010659111	0.273317250148734
"SELPLG"	1.79691692201161	0	0	1.18942508436158	0.369262882794755	2.19367690177495	1.73109612299393	1.83365325644153	0	0	2.32880763404396	1.73275512595962	2.06002793044603	1.97438534651403	1.96729730943955	1.26564896878434	3.4806103002942	1.8093915515859	1.87561978493154	1.97242949798354	1.85668621861495	2.0952636775549	1.49162617372515	0	0	0	2.10990129272143	1.45314426530886	0	2.05281366549613	2.07754801551507	1.83225603688513	2.27411258568228	2.38389247185262	1.92645099020739	1.79610599384159	0	2.05975418706195	1.66269508910763	0	1.74640497939821	1.82695830421939	2.63953722435724	1.6033062215459	1.96104177134958	1.14035735952255	2.04328530216936	0	0	1.80161879265821	1.76269430076211	2.35006786744472	2.30791239263959	1.94728283286729	3.21580892578038	1.07244706166498	3.0010106378961	2.27358616497741	2.45235860004741	0.744592481083309	1.68236931078481	2.06875681423937
"SERPINA1"	2.96769746456783	3.0870896594318	3.58822972184647	2.91884069984041	3.86911811541555	2.39426682179279	3.5352139931867	2.44351197316155	4.10722734746101	2.84687061247852	4.222096701184	2.59649096703449	1.18847218350703	2.8036923623061	2.79595767477994	4.07236427281984	2.44175376666954	2.96445987034452	2.5975609430503	2.70292156052826	4.28738449979547	4.28048987539792	2.69309002079688	4.19551584448881	0	0	2.5333700511613	3.30366980422552	0	1.62410441063977	3.09857135717199	4.07291032380593	3.70113542623482	4.2092110556585	2.92290928641651	2.56976284449308	2.61229154689289	3.53702992874505	3.67532648770923	4.2686134387537	2.83881155481361	2.86918588564475	2.78343635018663	4.21195042775537	3.38961864312216	3.97280207480262	3.22594280291052	3.55904672250949	3.62602142144403	2.61363851288714	4.41978019519153	2.69898019873881	3.00135470379697	3.88041534457492	3.49340963556567	3.81149554802634	2.7902246111565	4.69540448152989	3.10150671627104	3.83576619387608	2.85753652961867	2.77802535493502
"SERPINA3"	0.444046347042295	0	0	0.925631492455476	0.638340202283476	1.60624557133513	0.935680221383008	2.08055796748234	0	1.44615474904357	1.19888692580485	0	1.71633991396968	1.41125418690513	0.705678545198075	0.992113554858906	0	1.11274273810137	2.06763174829063	0.9349278578729	0.571986718246761	0	0.764586349421587	1.67881431977764	0	0	0.895877975016715	1.15825132142965	0	1.11084925979357	1.42909978262766	0	0.931651454097095	1.28809647358862	0	0.695757361742718	1.4249289318177	0.997321388883502	2.25622786427144	0	0.666182057835785	0.681987063747083	2.01535092946531	1.6033062215459	0.662428367171038	1.65932688043584	0	0	0	1.80161879265821	1.36017402065684	1.1597518700716	0.696110294497546	1.16753768149516	1.60688281682492	0.673587722772853	1.5730164873976	0.677140592473522	1.84179578144619	1.16663423259724	0	1.05983780628639
"SERPINB5"	1.33368801968617	0	2.54343727095434	0.925631492455476	0.369262882794755	1.38330184018344	1.41047304471184	1.50506983680052	0	1.44615474904357	2.07308014163831	1.41199720283818	1.18847218350703	1.63603978298393	1.11528611944719	0.992113554858906	3.09042220953491	0.703763692536909	1.32506527488369	0.9349278578729	1.40784408085192	0	1.19277370326856	2.27402056526025	0	0	0.895877975016715	1.15825132142965	0	0.992305784835034	0.819769108440169	1.28757375420407	1.11566528353206	1.28809647358862	0	1.10209101842728	0	0.618156990954837	1.66269508910763	0	0	0.966859537162726	1.67439635406387	1.38054700437752	0.662428367171038	1.43313713463297	0	0	2.95914793585463	0	1.91600200588079	1.1597518700716	1.1025611593373	0.667258255507096	0	1.07244706166498	0	1.36218736323599	0	1.46250270826738	1.1597518700716	0.944522724196103
"SERPINH1"	1.17434138499202	0	0	0.925631492455476	0.369262882794755	1.09595271263235	1.58357981299711	1.01241298130632	2.25546304997313	0	1.19888692580485	1.41199720283818	0	0.709856092689775	1.8125586768897	0.992113554858906	0	2.09794711976858	1.32506527488369	1.40953699762249	1.40784408085192	0	1.72141255695404	0	0	0	0.895877975016715	0.738206580390043	0	1.48044343057476	1.47855484003744	0	0.705964112075367	1.28809647358862	0	2.08400489739114	1.4249289318177	1.27158907641187	1.66269508910763	0	1.89922910168329	1.5228513454195	1.67439635406387	1.6033062215459	1.45587581045699	1.43313713463297	1.85202847928975	0	2.95914793585463	1.80161879265821	1.07542812965238	1.36579972561463	1.61417468944998	1.63155982952137	2.56200059012028	0	1.5730164873976	0	0	1.87608774620599	1.45482010659111	1.74305180990583
"SFN"	1.33368801968617	0	2.54343727095434	1.71746397656373	1.30291469421312	0	1.85962269285211	1.01241298130632	0	2.01403684465442	1.49842482065082	1.97523148406993	2.51852797558204	1.41125418690513	1.11528611944719	1.26564896878434	3.09042220953491	1.11274273810137	1.32506527488369	2.16735494571412	1.19856343271331	2.7249182979981	1.49162617372515	0	0	0	0	0	0	0.292288502491212	1.26411297496066	0	1.11566528353206	0.504688534493846	2.54397753801608	1.61361093831174	0	1.27158907641187	0	0	2.34831379529604	1.5228513454195	1.15303313891683	1.7853714734888	1.33985487050819	1.14035735952255	1.61533052356536	0	0	1.26121975459552	0.675809646837295	1.53655959393332	0	0.667258255507096	0	1.57795647102662	0	1.58370292872339	1.84179578144619	1.16663423259724	0.739348724854567	0.273317250148734
"SIGIRR"	1.33368801968617	0	0	0.566296650926255	1.17351543876884	1.09595271263235	0	1.01241298130632	2.25546304997313	0	1.49842482065082	0.936905584575584	2.06002793044603	1.63603978298393	1.40503300768055	1.26564896878434	0	1.4021771596938	2.06763174829063	1.40953699762249	1.40784408085192	0	0.764586349421587	0	0	0	1.67680797684429	0.738206580390043	0	0.992305784835034	1.26411297496066	0	1.40545867751889	0.838519016270828	0	0.695757361742718	0	1.48659676429342	2.25622786427144	0	1.06249475289832	1.08370428287657	1.67439635406387	1.09350516076705	1.33985487050819	1.14035735952255	0.851510408502765	0	0	2.15050243102918	1.07542812965238	0.899928763654897	0.696110294497546	1.06394260735025	0	1.35680981354714	0	0.677140592473522	0	1.69052612516902	0.739348724854567	1.25690784319392
"SLC2A1"	1.17434138499202	2.07581874467502	0	1.39795674245062	0.638340202283476	0.691153161953081	1.73109612299393	1.50506983680052	0	1.44615474904357	1.91560683597412	0.936905584575584	0	0.709856092689775	1.40503300768055	0.614355175244532	0	0	2.06763174829063	0.9349278578729	0.571986718246761	0	0.764586349421587	0	0	0	1.36071263763164	1.15825132142965	0	1.86125918309788	1.32218612803506	0	0	1.08836278179424	2.54397753801608	0.695757361742718	0	1.66345740438186	1.66269508910763	0	1.06249475289832	1.18831353218508	1.67439635406387	0	0.879313273009568	0.724618217710805	1.61533052356536	0	0	1.26121975459552	1.36017402065684	0.899928763654897	0.696110294497546	1.99141750637582	2.56200059012028	1.91214164980367	0	0.677140592473522	0	0	0	2.02823509431132
"SLC2A4"	0.750474833685239	0	0	0.566296650926255	0.638340202283476	0	0.935680221383008	0	0	0	1.19888692580485	0.936905584575584	0	1.41125418690513	1.11528611944719	0	0	0.703763692536909	0.867611058837922	0	1.19856343271331	0	0	0	0	0	1.67680797684429	1.45314426530886	0	0.857795834066516	1.42909978262766	1.28757375420407	1.27102297859114	0.504688534493846	1.92645099020739	0	1.4249289318177	0.997321388883502	0	0	1.3455690134472	0.501907516415852	1.15303313891683	1.09350516076705	1.33985487050819	1.14035735952255	0.851510408502765	0	0	1.80161879265821	0.675809646837295	0.899928763654897	0.696110294497546	0.274821387140838	0	0.673587722772853	0	1.07721272466969	0	0.744592481083309	0.739348724854567	0.487741805951425
"SLC40A1"	3.88187782748957	3.83540014342228	3.19649355427692	3.90702577465627	3.24129198207284	2.76884666972545	1.58357981299711	3.00936764211139	3.2816300907793	2.37399927317001	3.029631122732	3.51433296317619	2.83170873591079	3.32777194768659	3.45810097677804	2.73591778466164	0	4.33833090465698	4.14558721075995	4.09079039887417	2.84534274510819	2.0952636775549	3.02129258944429	2.27402056526025	0	0	4.10146751266315	3.9365259336506	0	0.992305784835034	2.72007065553253	2.18289457143889	3.55109221099009	3.44034108292716	2.92290928641651	3.14048167046401	2.9929972453288	3.6762432756089	1.66269508910763	0	3.12571519829513	2.9576325380762	2.78343635018663	3.32480896606542	2.08520281666149	3.46117383132843	3.7207535433243	3.1677142504442	0	3.16831987291377	4.49800124670935	4.05902283474985	3.18372544055668	2.43691955376127	2.19438517880036	2.85309901111324	2.52280500129781	2.85991876133532	3.10150671627104	0.744592481083309	3.89510308428801	2.8163578078189
"SLPI"	0.984699834141373	2.07581874467502	0	0	0.638340202283476	1.09595271263235	1.9734956971021	0	0	0	2.32880763404396	0	1.18847218350703	1.12082936712781	1.40503300768055	1.26564896878434	0	1.4021771596938	1.32506527488369	0.9349278578729	0.933567498834603	0	0	1.67881431977764	0	0	0.895877975016715	1.45314426530886	0	0.292288502491212	0.908918934259281	0	0.931651454097095	1.28809647358862	1.92645099020739	0.695757361742718	1.4249289318177	0	1.66269508910763	0	0.666182057835785	1.18831353218508	2.01535092946531	1.7853714734888	0.662428367171038	1.14035735952255	0	0	0	1.26121975459552	1.36017402065684	0	0	1.16753768149516	1.60688281682492	2.04495726283287	2.52280500129781	0.677140592473522	0	1.16663423259724	0	1.05983780628639
"SMAD2"	2.17770625568132	2.43856642733611	0	2.63543800810191	2.49870241941245	2.19367690177495	2.47170548099623	1.83365325644153	2.89477423607122	0	2.97202278883915	0.936905584575584	1.18847218350703	2.22673899757539	2.73131649053627	1.93719369340104	0	2.50428496127869	1.63776224601124	2.70292156052826	1.97050083799125	3.10829062863137	2.20129842128995	2.27402056526025	0	0	2.27180754577538	2.27597824225363	0	2.17568950689876	2.33342024842778	2.44199330551243	2.42107795741554	2.49815036492946	3.41198937790146	2.48968678959153	1.98994408473183	2.34282038108721	2.89558133633711	2.92346442748101	2.72141750652835	2.61823125626075	2.01535092946531	1.93933903819439	2.42784770709321	2.35853875261159	2.75842747275583	2.51580470673591	0	2.61363851288714	2.2711578022981	1.92245311674575	2.57041288205239	2.2554913635591	2.19438517880036	2.36204308129808	3.0010106378961	2.9650973696722	0	2.03254634709006	2.72322921914503	2.43119515478684
"SMAD3"	0.750474833685239	0	0	0.925631492455476	1.02484784816047	0	0.935680221383008	1.01241298130632	0	0	1.49842482065082	0.936905584575584	2.06002793044603	1.12082936712781	1.62941340509472	1.48020745604985	2.44175376666954	0.703763692536909	0.867611058837922	0.9349278578729	0.571986718246761	2.0952636775549	0.764586349421587	0	0	0	0.895877975016715	0	0	1.11084925979357	0.819769108440169	0	0.931651454097095	1.08836278179424	1.92645099020739	0.695757361742718	1.98994408473183	1.48659676429342	0	0	1.06249475289832	1.08370428287657	1.15303313891683	0	1.45587581045699	0	0	2.51580470673591	0	1.26121975459552	1.07542812965238	0.899928763654897	1.79669312586936	1.06394260735025	0	0.673587722772853	0	1.07721272466969	0	1.16663423259724	0	1.34256562371773
