""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"TFEB"	0	0	0	0	0	0	2.14493407592794	0	0	0	0	0	0	1.66165694123613	1.73377801007416	0	0	0	3.87473250368936	0	0	0	0	0	3.29737888635614	0	0	2.40245316583027	0	0	0	2.08841810464014	0	1.00477839626975	1.55098020908326	0	0	0	1.90350832836144	0	1.34535897477901	0	0	0	0	0	1.88314316394171	0	0	0	0	0	0	0	2.74513031640784	0.680877087968131	0	0	0	1.77609937832505	2.54127961337563	2.45559876303423
"TGFB1"	3.22214560875419	0	0	2.96785655597551	2.38258241729151	0	2.14493407592794	0	0	0	2.78059366209879	0	2.79058333601975	1.66165694123613	1.73377801007416	1.79719676565528	1.98858234946178	0	0	2.55595062817341	0	0	3.18309888609377	3.4049264704207	0	0	0	2.40245316583027	4.03886852858167	0	2.35882780460746	0	3.39234606353145	2.07004853471723	0	2.6075645505937	0	0	2.25801524284491	2.25184001049852	2.25325763353716	2.19509408385393	1.60006420913208	0	2.17964170677835	3.22620080581533	1.88314316394171	0	0	0	0	0	0	1.6935081435172	2.11424399841647	2.28038936060226	0	2.87246613470874	0	1.77609937832505	1.92394980709506	3.25261827297849
"TGFB2"	0	0	0	0	0	0	0	0	0	0	0	0	2.79058333601975	1.66165694123613	0	0	3.26654844895125	1.61748624561693	0	0	0	0	0	0	0	0	2.53270310735032	0	0	0	0	0	0	1.00477839626975	2.13205549835436	0	0	0	1.90350832836144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08221847889243	0	0	0	2.38079930126505	0	0
"TGFB3"	1.94883010990704	0	0	0	0	0	0	0	0	0	3.44224930436112	0	0	1.66165694123613	0	1.79719676565528	0	1.61748624561693	3.20213266357272	0	0	0	2.53057238575865	4.08132961786659	0	0	0	0	0	0	0	2.08841810464014	0	1.82356587594211	0	1.2565256720442	0	0	2.25801524284491	1.13985095163261	2.34805693224134	1.60752067267123	1.09080698379488	0	0	0	1.88314316394171	2.03283462619696	0	0	0	3.1622815318928	2.0421170844929	0	0	1.77122486678635	0	0	0	0	0	2.09214460593609
"TGFBR1"	0	2.30673559971927	0	1.96712095815354	1.45339535345086	0	2.14493407592794	0	0	0	0	0	0	1.66165694123613	2.97797650106947	0	3.26654844895125	0	0	0	1.67881431977764	0	0	0	0	0	0	2.40245316583027	0	0	0	0	0	1.49573242484409	0	1.7961479158672	1.73955974323463	0	2.25801524284491	1.99862553558427	1.34535897477901	0	1.09080698379488	0	0	0	0	2.03283462619696	0	0	0	0	2.66818720706047	2.93141269574943	0	2.46229520340145	0	2.23433661255518	0	1.77609937832505	0	1.51537695203021
"TGFBR2"	3.43728331418562	0	0	2.58777328339773	3.41767832420624	0	2.77776009383232	4.44423371415071	0	0	0	0	1.80777059747919	2.89437095865443	1.73377801007416	2.77870360668816	0	3.05409646968604	3.20213266357272	1.93755687852634	2.27402056526025	0	2.90914119708542	0	0	0	0	0	0	0	0	2.08841810464014	3.39234606353145	3.08079114546088	0	2.14471215529002	2.34081217434162	4.58266067257266	2.89746740466182	2.89095041719418	2.78156980467678	2.83095738596262	2.55412571518998	0	2.81458649584905	2.57199359828721	1.88314316394171	2.65825754389449	0	0	0	0	3.32602950046502	3.46791118717175	3.40563036737448	2.28038936060226	0	0	3.93182563272433	0	1.92394980709506	3.10489237979825
"THBS1"	2.94766580891986	2.30673559971927	0	1.96712095815354	2.64691605367314	4.22560277387643	2.14493407592794	0	0	3.85824640364317	3.44224930436112	0	3.84741108710165	2.62496545469943	0	1.79719676565528	0	1.61748624561693	0	2.55595062817341	3.97613096309319	0	3.39791647550574	0	0	0	2.53270310735032	3.0492968559597	0	3.96001239165626	3.67158517253952	2.7176223462617	3.39234606353145	1.82356587594211	2.76407525344037	2.40268171581532	1.73955974323463	0	1.34929213876356	1.13985095163261	2.58812336417588	2.56273683120711	2.69710563563314	0	4.55511451552089	3.22620080581533	1.88314316394171	3.70903006982919	0	0	0	0	3.05025475493917	4.14534450096488	0	2.37547280874254	0	0	0	3.24000528612984	2.54127961337563	2.09214460593609
"THBS2"	1.94883010990704	0	0	0	2.02223974671501	0	0	0	0	2.97312237002494	0	0	0	0	0	0	1.98858234946178	2.57423016653601	0	2.93520234422378	1.67881431977764	0	0	0	0	0	0	2.40245316583027	0	0	2.35882780460746	0	0	1.00477839626975	0	1.2565256720442	1.73955974323463	0	0	1.99862553558427	2.25325763353716	0	0	0	2.17964170677835	0	0	2.03283462619696	0	0	0	0	2.0421170844929	0	0	1.36783229828016	0	0	0	0	0	2.72159442620997
"TIE1"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66165694123613	1.73377801007416	0	0	1.61748624561693	0	2.93520234422378	1.67881431977764	0	0	0	0	0	2.53270310735032	0	0	0	0	0	0	1.00477839626975	0	0	0	0	1.34929213876356	0	0.666043950614367	1.60752067267123	0	0	0	2.57199359828721	0	2.03283462619696	0	0	0	0	0	0	0	1.08221847889243	0	0	0	0	0	1.51537695203021
"TIGIT"	0	0	0	1.96712095815354	2.02223974671501	0	2.14493407592794	0	0	3.36139270087774	0	0	0	0	0	0	2.99149886123521	0	0	1.93755687852634	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49573242484409	2.49718693891809	1.7961479158672	1.73955974323463	0	0	1.13985095163261	1.89898761979795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58973284135477	0	0	3.93182563272433	0	2.54127961337563	0
"TIMP1"	2.56809357792768	2.94880745714876	3.48878178667972	1.96712095815354	3.84773180429989	0	2.77776009383232	3.22041310418709	3.83403700481132	3.64036522589665	3.44224930436112	0	3.60217384077139	2.62496545469943	1.73377801007416	1.79719676565528	3.48203519463206	1.61748624561693	3.20213266357272	3.42455099211647	2.27402056526025	0	0	3.4049264704207	0	0	0	3.0492968559597	4.32213652463613	0	4.66686702970399	3.10083108594646	0	3.35692607791887	2.97453179122971	3.16204082161145	4.12766430670479	3.50429727953181	2.51921015701852	3.95184462732066	3.44325666059591	3.96794007094602	2.55412571518998	0	3.19987287774259	3.22620080581533	1.88314316394171	2.03283462619696	0	0	0	0	0	3.31894406550456	3.40563036737448	3.2720697509349	0	3.25889816697435	3.25809653802148	1.77609937832505	1.92394980709506	3.10489237979825
"TLR1"	1.94883010990704	3.83315200404645	0	0	2.85578430928917	0	2.77776009383232	2.56642755433085	0	2.32985368712411	2.78059366209879	0	2.79058333601975	1.66165694123613	2.97797650106947	3.44029872207067	0	2.57423016653601	0	1.93755687852634	2.64458443575225	0	1.9140282541557	0	3.97186300578416	0	3.57689864332982	0	0	0	2.35882780460746	2.08841810464014	0	2.432543628565	2.13205549835436	2.92275073770136	2.98463809626959	0	2.72611798288084	2.25184001049852	2.51432453598311	3.04223959230787	2.18680390681599	0	3.69425712534805	2.57199359828721	2.49718693891809	4.10629455244317	0	0	4.36334547132513	2.51059203726549	0	2.93141269574943	3.40563036737448	2.61614883881839	0	4.0839908973301	0	0	3.19424753769429	2.45559876303423
"TLR2"	4.01067715827466	2.94880745714876	3.48878178667972	3.24260196091044	2.85578430928917	0	2.14493407592794	2.56642755433085	0	3.64036522589665	0	2.89074961544836	3.60217384077139	3.10638605347292	2.33447218499518	3.5898595835887	4.25358047083662	3.72337847036975	0	3.42455099211647	3.5800011823085	0	3.57464862789612	3.4049264704207	0	0	3.18531784304645	3.71846264987169	0	2.89881703274323	3.67158517253952	3.59348794144066	3.39234606353145	3.15729506742939	3.64181160746457	2.40268171581532	3.19761861905868	4.18229635709524	3.78010036659486	2.89095041719418	2.89244669264983	2.19509408385393	2.38723650223465	0	0	3.89929421120474	1.88314316394171	2.03283462619696	0	0	0	3.83403700481132	3.87012453186867	2.93141269574943	3.79997187223985	3.02101959326864	3.55904672250949	0	0	2.75495376347876	2.54127961337563	3.59762354463765
"TLR3"	0	0	0	0	2.02223974671501	3.15580439182443	0	0	3.83403700481132	0	0	0	0	1.66165694123613	1.73377801007416	2.77870360668816	0	2.20616318433703	0	2.55595062817341	0	0	0	0	0	0	3.85756559603202	0	0	0	0	2.7176223462617	0	1.82356587594211	0	1.2565256720442	2.34081217434162	0	1.34929213876356	1.13985095163261	0.666043950614367	0	1.60006420913208	0	2.17964170677835	2.57199359828721	0	2.03283462619696	0	0	0	0	0	0	0	1.08221847889243	0	0	0	0	0	0
"TLR4"	3.22214560875419	2.30673559971927	0	3.24260196091044	3.02847451697885	0	0	2.56642755433085	3.1622815318928	2.32985368712411	0	2.89074961544836	2.79058333601975	2.62496545469943	1.73377801007416	0	2.99149886123521	2.84267527153734	0	3.42455099211647	2.64458443575225	0	3.97072807101188	3.79926009890277	0	0	3.18531784304645	4.26762199384987	0	3.78149616103	3.39234606353145	3.37719642044345	0	2.26763226774709	3.29630470870764	1.2565256720442	3.52234806679425	0	2.51921015701852	2.45371794956806	3.38084656817156	3.04223959230787	2.55412571518998	0	3.4773108111958	2.57199359828721	1.88314316394171	2.65825754389449	0	0	0	3.55353646679106	3.05025475493917	2.66134840072109	3.12894952361439	1.58973284135477	4.2378586689599	0	4.83628190695148	0	1.92394980709506	3.25261827297849
"TLR5"	1.94883010990704	2.30673559971927	0	0	1.45339535345086	0	0	0	3.1622815318928	3.36139270087774	0	0	1.80777059747919	1.66165694123613	0	2.40382540604214	2.6108298331905	1.61748624561693	0	0	1.67881431977764	0	0	0	0	0	0	0	0	0	0	2.08841810464014	0	1.49573242484409	1.55098020908326	1.2565256720442	0	0	1.34929213876356	2.25184001049852	1.74617051740075	2.56273683120711	1.09080698379488	0	0	0	2.49718693891809	2.65825754389449	0	0	0	0	0	2.29021416953387	0	0.680877087968131	0	0	3.93182563272433	0	2.54127961337563	2.09214460593609
"TLR7"	2.56809357792768	0	0	1.96712095815354	1.45339535345086	0	2.77776009383232	0	0	0	4.11927084122399	2.89074961544836	1.80777059747919	0	0	0	1.98858234946178	2.57423016653601	3.87473250368936	1.93755687852634	1.67881431977764	0	1.9140282541557	0	0	0	0	0	0	0	2.35882780460746	0	0	1.00477839626975	1.55098020908326	1.2565256720442	0	0	2.25801524284491	1.13985095163261	1.56571298628611	2.83095738596262	1.09080698379488	0	3.19987287774259	0	2.87482982910208	2.65825754389449	0	0	0	0	0	1.6935081435172	3.6221146158324	2.17530589162857	0	2.23433661255518	0	1.77609937832505	0	2.45559876303423
"TLR8"	0	2.30673559971927	0	0	2.02223974671501	0	2.14493407592794	0	0	0	0	0	1.80777059747919	0	0	0	2.6108298331905	2.20616318433703	0	1.93755687852634	1.67881431977764	0	0	0	0	0	0	0	0	0	3.00355599440811	0	0	2.07004853471723	0	0	2.98463809626959	0	1.90350832836144	1.99862553558427	1.06230891241267	0	1.93586352124371	0	0	0	0	2.65825754389449	0	0	0	0	2.0421170844929	1.6935081435172	0	1.58973284135477	0	0	0	2.38079930126505	1.92394980709506	1.51537695203021
"TM4SF1"	2.56809357792768	2.30673559971927	0	1.96712095815354	1.45339535345086	0	0	2.56642755433085	0	0	2.78059366209879	0	3.06280008569134	1.66165694123613	2.70711736521367	1.79719676565528	2.6108298331905	0	0	0	2.91434821331261	4.4768426212386	0	0	0	0	2.53270310735032	3.43883844297743	0	3.28574866909512	0	0	0	1.49573242484409	0	0	2.34081217434162	0	1.34929213876356	0	1.74617051740075	2.56273683120711	1.09080698379488	0	0	0	1.88314316394171	2.03283462619696	5.21757487279692	0	0	0	0	1.6935081435172	2.11424399841647	2.46229520340145	0	0	0	0	0	0
"TNF"	1.94883010990704	0	0	0	0	0	0	2.56642755433085	0	0	4.11927084122399	0	2.41534932603235	1.66165694123613	0	0	1.98858234946178	2.20616318433703	0	1.93755687852634	1.67881431977764	4.4768426212386	1.9140282541557	3.4049264704207	0	0	0	0	0	0	0	0	0	1.00477839626975	0	0	1.73955974323463	0	0	0	0	1.60752067267123	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08221847889243	0	2.87246613470874	0	1.77609937832505	0	0
"TNFAIP6"	0	2.30673559971927	3.48878178667972	0	1.45339535345086	0	2.14493407592794	2.56642755433085	0	0	0	0	1.80777059747919	2.25508091337169	0	2.40382540604214	0	1.61748624561693	0	1.93755687852634	1.67881431977764	0	0	0	0	0	0	0	0	0	0	0	0	1.82356587594211	0	1.7961479158672	1.73955974323463	0	1.90350832836144	1.65872409078554	0	0	1.09080698379488	0	0	0	1.88314316394171	2.65825754389449	0	0	0	0	0	0	0	2.54217797504906	0	2.23433661255518	0	1.77609937832505	0	0
"TNFRSF10A"	0	0	0	1.96712095815354	1.45339535345086	0	2.14493407592794	0	3.1622815318928	0	0	0	0	0	1.73377801007416	0	0	0	0	0	0	0	1.9140282541557	0	0	0	0	0	0	0	0	2.08841810464014	0	1.00477839626975	0	0	0	0	0	0	0.666043950614367	0	0	0	0	2.57199359828721	0	2.03283462619696	0	0	0	0	2.0421170844929	0	0	0.680877087968131	0	0	0	0	0	0
"TNFRSF10B"	1.94883010990704	0	0	0	0	0	2.14493407592794	0	0	0	0	0	2.41534932603235	2.25508091337169	0	1.79719676565528	0	1.61748624561693	0	0	1.67881431977764	0	1.9140282541557	0	0	0	0	0	0	0	3.00355599440811	2.08841810464014	0	0	2.49718693891809	1.2565256720442	2.98463809626959	0	1.34929213876356	1.13985095163261	1.56571298628611	0	1.60006420913208	0	2.17964170677835	3.22620080581533	0	0	0	0	0	2.51059203726549	2.0421170844929	0	0	0.680877087968131	0	0	0	0	1.92394980709506	1.51537695203021
"TNFRSF10D"	2.94766580891986	0	0	2.96785655597551	0	0	0	0	0	2.32985368712411	0	0	1.80777059747919	0	0	0	2.6108298331905	2.20616318433703	0	1.93755687852634	0	0	1.9140282541557	0	0	0	0	2.40245316583027	4.03886852858167	0	0	2.08841810464014	0	1.00477839626975	1.55098020908326	2.14471215529002	1.73955974323463	0	0	0	1.74617051740075	2.56273683120711	2.18680390681599	0	0	0	1.88314316394171	0	0	0	0	0	2.66818720706047	0	0	1.58973284135477	0	0	0	0	0	1.51537695203021
"TNFRSF11A"	0	0	0	0	1.45339535345086	0	2.77776009383232	0	0	3.36139270087774	0	0	1.80777059747919	1.66165694123613	0	0	0	0	0	0	0	0	2.90914119708542	0	0	0	3.18531784304645	0	0	2.89881703274323	0	0	0	1.82356587594211	2.13205549835436	1.2565256720442	0	0	2.25801524284491	0	1.34535897477901	0	0	0	0	0	1.88314316394171	0	0	0	0	0	2.0421170844929	2.93141269574943	0	0.680877087968131	0	0	0	0	2.54127961337563	0
"TNFRSF11B"	0	0	0	0	1.45339535345086	0	0	2.56642755433085	0	0	2.78059366209879	0	2.41534932603235	0	0	2.40382540604214	0	1.61748624561693	0	1.93755687852634	0	0	2.53057238575865	0	0	0	2.53270310735032	2.40245316583027	0	2.89881703274323	0	2.08841810464014	0	1.00477839626975	0	1.2565256720442	0	0	1.34929213876356	0	1.89898761979795	1.60752067267123	2.18680390681599	0	0	0	0	0	0	0	0	0	0	0	0	1.58973284135477	0	2.23433661255518	3.93182563272433	0	0	1.51537695203021
"TNFRSF12A"	3.61423180966485	3.61540419314867	0	3.6349608482861	0	4.22560277387643	3.43932495007774	0	0	4.54078502352956	2.78059366209879	2.89074961544836	3.60217384077139	3.10638605347292	3.64534642597832	0	2.99149886123521	1.61748624561693	4.27325359437614	3.2095154566136	3.12658462302919	0	1.9140282541557	0	3.97186300578416	0	3.85756559603202	4.11580443542424	4.72316798585897	4.24291735234014	3.00355599440811	2.08841810464014	3.39234606353145	2.80830073007976	2.49718693891809	3.16204082161145	3.65218137803077	0	1.34929213876356	1.65872409078554	2.14852117387686	3.36498146058314	2.55412571518998	4.86778255863202	0	2.57199359828721	2.49718693891809	2.03283462619696	0	0	0	3.83403700481132	2.66818720706047	2.29021416953387	2.74513031640784	2.86706707058064	0	4.33155605606251	3.25809653802148	3.24000528612984	1.92394980709506	2.72159442620997
"TNFRSF13B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20616318433703	0	0	0	0	0	0	0	0	0	2.40245316583027	0	0	2.35882780460746	0	0	0	0	0	0	0	1.34929213876356	0	1.74617051740075	1.60752067267123	0	0	0	0	2.49718693891809	0	0	0	0	0	0	0	0	0.680877087968131	0	0	0	0	0	0
"TNFRSF14"	2.56809357792768	2.30673559971927	0	1.96712095815354	0	3.15580439182443	0	0	0	0	0	0	1.80777059747919	1.66165694123613	2.70711736521367	1.79719676565528	0	2.20616318433703	0	0	0	0	2.53057238575865	0	0	0	2.53270310735032	3.71846264987169	0	0	0	2.7176223462617	0	2.9076122490007	2.76407525344037	2.14471215529002	1.73955974323463	4.18229635709524	1.34929213876356	2.45371794956806	2.51432453598311	0	1.93586352124371	0	0	0	1.88314316394171	2.03283462619696	0	0	0	2.51059203726549	2.66818720706047	2.29021416953387	2.11424399841647	1.92478260262944	0	0	0	0	1.92394980709506	2.45559876303423
"TNFRSF17"	1.94883010990704	0	0	0	0	0	0	0	0	2.97312237002494	2.78059366209879	0	0	0	2.33447218499518	0	0	0	0	0	0	0	1.9140282541557	0	0	0	0	0	0	2.89881703274323	2.35882780460746	0	0	1.49573242484409	0	0	0	0	1.90350832836144	1.65872409078554	1.56571298628611	1.60752067267123	0	0	2.81458649584905	0	0	2.65825754389449	0	0	0	0	0	2.29021416953387	0	0	0	0	0	1.77609937832505	0	0
"TNFRSF18"	1.94883010990704	0	0	0	1.45339535345086	0	0	0	0	3.64036522589665	0	2.89074961544836	2.41534932603235	1.66165694123613	3.64534642597832	0	0	2.20616318433703	0	1.93755687852634	0	0	0	0	3.97186300578416	0	0	0	0	0	0	0	0	1.49573242484409	1.55098020908326	1.7961479158672	1.73955974323463	0	1.34929213876356	1.13985095163261	1.56571298628611	2.56273683120711	1.09080698379488	0	0	3.61834151330473	1.88314316394171	0	0	0	0	0	0	0	2.11424399841647	1.36783229828016	0	0	0	1.77609937832505	2.54127961337563	1.51537695203021
"TNFRSF19"	0	0	0	0	0	0	2.14493407592794	2.56642755433085	3.1622815318928	0	0	0	0	1.66165694123613	1.73377801007416	1.79719676565528	2.6108298331905	0	0	0	0	0	0	0	0	0	0	3.0492968559597	0	0	0	2.08841810464014	0	1.49573242484409	0	0	0	0	0	1.99862553558427	0.666043950614367	0	0	0	0	3.22620080581533	0	2.03283462619696	0	0	0	0	2.0421170844929	0	0	0.680877087968131	0	0	0	0	0	0
"TNFRSF1A"	0	0	0	0	2.02223974671501	0	3.1622815318928	3.22041310418709	0	3.64036522589665	4.11927084122399	0	3.06280008569134	1.66165694123613	1.73377801007416	2.40382540604214	0	1.61748624561693	4.55744549173979	3.2095154566136	2.27402056526025	0	2.53057238575865	4.08132961786659	0	0	3.57689864332982	3.0492968559597	0	0	0	2.7176223462617	0	2.57407021823096	0	2.6075645505937	2.34081217434162	0	2.72611798288084	2.45371794956806	2.34805693224134	2.56273683120711	3.2845428846928	0	2.81458649584905	0	2.49718693891809	2.65825754389449	0	0	0	0	2.66818720706047	1.6935081435172	0	1.58973284135477	0	0	0	2.38079930126505	2.54127961337563	1.51537695203021
"TNFRSF1B"	2.56809357792768	2.30673559971927	0	2.58777328339773	2.38258241729151	3.15580439182443	2.77776009383232	0	0	2.97312237002494	0	2.89074961544836	2.79058333601975	2.25508091337169	2.33447218499518	2.77870360668816	2.6108298331905	0	0	2.55595062817341	2.27402056526025	4.4768426212386	2.53057238575865	0	0	0	0	2.40245316583027	0	0	0	0	4.06853542616818	2.57407021823096	2.76407525344037	2.14471215529002	1.73955974323463	0	2.89746740466182	1.99862553558427	2.25325763353716	2.19509408385393	2.69710563563314	0	2.17964170677835	3.22620080581533	2.49718693891809	2.03283462619696	0	0	0	0	3.05025475493917	3.46791118717175	3.12894952361439	1.08221847889243	0	2.23433661255518	3.25809653802148	1.77609937832505	0	2.45559876303423
"TNFRSF21"	0	0	0	0	1.45339535345086	0	2.77776009383232	0	0	0	0	0	2.41534932603235	0	1.73377801007416	1.79719676565528	0	1.61748624561693	0	1.93755687852634	1.67881431977764	0	1.9140282541557	0	0	0	0	0	0	0	0	3.59348794144066	0	1.00477839626975	1.55098020908326	0	1.73955974323463	0	1.34929213876356	0	1.89898761979795	1.60752067267123	1.93586352124371	4.18229635709524	3.19987287774259	2.57199359828721	2.49718693891809	0	0	0	0	2.51059203726549	2.66818720706047	1.6935081435172	0	0	0	2.23433661255518	0	1.77609937832505	0	1.51537695203021
"TNFRSF4"	0	0	0	1.96712095815354	0	0	0	0	0	0	0	0	1.80777059747919	2.25508091337169	1.73377801007416	2.77870360668816	2.6108298331905	0	0	1.93755687852634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55098020908326	0	0	0	0	0	1.56571298628611	1.60752067267123	0	0	2.17964170677835	2.57199359828721	0	2.03283462619696	0	0	0	0	0	0	0	0.680877087968131	0	0	3.25809653802148	0	0	0
"TNFRSF9"	1.94883010990704	2.94880745714876	3.48878178667972	1.96712095815354	2.64691605367314	3.15580439182443	2.77776009383232	0	0	0	0	0	2.41534932603235	0	0	0	0	1.61748624561693	0	2.55595062817341	2.91434821331261	0	0	0	0	6.15610622198674	0	0	0	0	2.35882780460746	0	0	0	0	0	0	0	2.72611798288084	1.65872409078554	1.56571298628611	1.60752067267123	1.09080698379488	3.50429727953181	0	0	1.88314316394171	2.03283462619696	0	0	0	0	0	2.29021416953387	0	0	0	2.23433661255518	0	0	2.54127961337563	0
"TNFSF10"	2.56809357792768	0	0	1.96712095815354	2.38258241729151	0	2.77776009383232	0	4.23226863076191	2.32985368712411	0	3.55573671287402	1.80777059747919	2.25508091337169	0	2.77870360668816	0	2.20616318433703	3.20213266357272	2.55595062817341	0	0	1.9140282541557	0	0	0	3.18531784304645	2.40245316583027	4.03886852858167	3.28574866909512	3.67158517253952	2.7176223462617	0	2.26763226774709	2.13205549835436	1.2565256720442	1.73955974323463	3.50429727953181	1.34929213876356	2.45371794956806	2.14852117387686	2.19509408385393	2.38723650223465	0	0	2.57199359828721	1.88314316394171	2.03283462619696	0	0	0	2.51059203726549	0	1.6935081435172	2.11424399841647	2.37547280874254	0	0	0	2.38079930126505	3.40915781589356	0
"TNFSF12"	0	0	0	0	2.02223974671501	0	0	2.56642755433085	0	2.97312237002494	0	0	0	1.66165694123613	1.73377801007416	2.40382540604214	1.98858234946178	0	0	0	0	0	0	0	0	0	2.53270310735032	0	0	0	0	0	0	2.26763226774709	0	1.2565256720442	0	0	1.90350832836144	2.45371794956806	0.666043950614367	1.60752067267123	2.18680390681599	0	2.81458649584905	3.22620080581533	2.49718693891809	2.03283462619696	0	0	0	2.51059203726549	2.0421170844929	0	2.11424399841647	1.58973284135477	0	2.23433661255518	3.25809653802148	0	1.92394980709506	1.51537695203021
"TNFSF13B"	1.94883010990704	0	0	0	2.85578430928917	3.15580439182443	3.1622815318928	0	0	0	3.44224930436112	0	1.80777059747919	2.25508091337169	2.33447218499518	3.05073408299178	0	1.61748624561693	0	1.93755687852634	2.91434821331261	0	0	0	0	0	0	2.40245316583027	0	0	2.35882780460746	2.08841810464014	0	2.26763226774709	2.97453179122971	0	2.71366819340643	0	2.72611798288084	2.25184001049852	2.14852117387686	2.19509408385393	3.20761679063554	0	0	2.57199359828721	1.88314316394171	2.03283462619696	0	0	0	2.51059203726549	2.66818720706047	0	0	2.74945739021636	0	2.23433661255518	0	2.38079930126505	2.54127961337563	2.09214460593609
"TNFSF14"	0	0	3.48878178667972	0	0	0	0	0	0	0	0	0	0	2.25508091337169	0	1.79719676565528	0	0	3.20213266357272	0	0	0	0	0	3.29737888635614	0	3.18531784304645	0	0	2.89881703274323	0	2.08841810464014	0	0	0	0	1.73955974323463	0	1.34929213876356	0	1.06230891241267	2.19509408385393	0	0	2.17964170677835	2.57199359828721	0	0	0	0	0	2.51059203726549	2.0421170844929	2.29021416953387	0	1.58973284135477	0	0	0	1.77609937832505	0	0
"TNFSF15"	0	0	0	0	2.38258241729151	0	2.14493407592794	0	0	0	0	0	0	0	1.73377801007416	1.79719676565528	1.98858234946178	0	0	0	0	0	0	0	0	0	0	0	0	2.89881703274323	0	0	0	1.00477839626975	1.55098020908326	0	0	0	1.90350832836144	0	0.666043950614367	1.60752067267123	0	0	2.17964170677835	0	0	0	0	0	0	0	0	0	0	1.36783229828016	0	0	0	0	0	0
"TNFSF18"	0	0	0	0	0	0	2.14493407592794	0	0	0	0	0	2.41534932603235	1.66165694123613	2.33447218499518	1.79719676565528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7961479158672	2.34081217434162	0	0	0	1.06230891241267	1.60752067267123	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58973284135477	0	0	0	0	0	0
